Date	Time	Open	High	Low	Close	Vol	OI	2009	2010	2011	2012	2013	2014	2015	2016	2017
8/29/2013	17:00	25.513	25.618	24.833	25.273	69575	83775					-0.011692476				
8/30/2013	17:00	25.028	25.198	24.543	24.646	41579	83775					-0.024809085				
9/3/2013	17:00	24.613	25.663	24.243	25.562	68628	83245					0.037166274				
9/4/2013	17:00	25.458	25.563	24.508	24.548	48382	81176					-0.039668258				
9/5/2013	17:00	24.643	24.813	24.173	24.388	42362	80917					-0.006517843				
9/6/2013	17:00	24.343	25.123	24.208	25.024	40268	80807					0.026078399				
9/9/2013	17:00	24.968	25.383	24.573	24.85	26675	79657					-0.006953325				
9/10/2013	17:00	24.873	24.953	23.973	24.149	41652	78258					-0.028209256				
9/11/2013	17:00	24.118	24.383	23.918	24.305	32382	77247					0.006459895				
9/12/2013	17:00	24.353	24.398	22.883	23.282	51279	76862					-0.042090105				
9/13/2013	17:00	23.013	23.418	22.553	22.853	48779	76297					-0.018426252				
9/16/2013	17:00	23.433	23.623	22.818	23.142	42755	75997					0.012646042				
9/17/2013	17:00	22.963	23.273	22.773	22.917	34560	76960					-0.009722582				
9/18/2013	17:00	22.903	24.383	22.358	22.697	68278	78431					-0.00959986				
9/19/2013	17:00	24.098	24.578	23.988	24.425	54992	77114					0.07613341				
9/20/2013	17:00	24.213	24.313	22.888	23.06	57601	76374					-0.055885363				
9/23/2013	17:00	23.023	23.103	22.433	22.99	45370	76074					-0.003035559				
9/24/2013	17:00	22.798	23.168	22.458	22.719	44314	76049					-0.011787734				
9/25/2013	17:00	22.863	23.093	22.623	23.019	39631	76755					0.013204807				
9/26/2013	17:00	22.938	23.263	22.798	22.899	37709	77849					-0.005213085				
9/27/2013	17:00	22.863	23.308	22.543	22.964	35106	76786					0.002838552				
9/30/2013	17:00	22.928	23.243	22.568	22.841	32680	76386					-0.00535621				
10/1/2013	17:00	22.833	23.103	21.763	22.308	54183	78212					-0.023335231				
10/2/2013	17:00	22.298	23.173	22.123	23.03	40568	77064					0.032365071				
10/3/2013	17:00	22.878	22.993	22.573	22.919	30075	76490					-0.0048198				
10/4/2013	17:00	22.868	23.063	22.633	22.885	22804	76871					-0.001483485				
10/7/2013	17:00	22.873	23.628	22.783	23.519	31839	76430					0.027703736				
10/8/2013	17:00	23.518	23.658	23.243	23.576	32224	77140					0.002423572				
10/9/2013	17:00	23.448	23.543	22.883	23.024	38874	77085					-0.023413641				
10/10/2013	17:00	23.043	23.383	22.683	23.029	34658	76619					0.000217165				
10/11/2013	17:00	22.818	22.993	22.083	22.392	47942	76858					-0.027660776				
10/14/2013	17:00	22.523	22.813	22.243	22.487	28238	75652					0.004242587				
10/15/2013	17:00	22.423	22.658	21.628	22.324	59509	75071					-0.007248633				
10/16/2013	17:00	22.433	22.578	22.253	22.498	35610	75127					0.007794302				
10/17/2013	17:00	22.523	23.333	22.233	23.08	56660	76108					0.025868966				
10/18/2013	17:00	23.038	23.183	22.873	23.046	24610	75231					-0.001473137				
10/21/2013	17:00	23.043	23.468	22.988	23.411	30295	77096					0.015837889				
10/22/2013	17:00	23.353	23.963	23.118	23.923	45453	77094					0.021870061				
10/23/2013	17:00	23.853	23.953	23.633	23.75	27158	76147					-0.007231535				
10/24/2013	17:00	23.683	24.043	23.643	23.955	32853	76908					0.008631579				
10/25/2013	17:00	23.863	23.888	23.393	23.772	38217	77102					-0.007639324				
10/28/2013	17:00	23.723	23.848	23.508	23.671	27838	76583					-0.004248696				
10/29/2013	17:00	23.658	23.763	23.433	23.625	31388	75663					-0.001943306				
10/30/2013	17:00	23.658	24.228	23.523	24.116	53587	76081					0.020783069				
10/31/2013	17:00	23.813	23.823	22.863	23	52836	74292					-0.046276331				
11/1/2013	17:00	23.028	23.128	22.838	22.97	35996	72751					-0.001304348				
11/4/2013	17:00	23.003	23.068	22.713	22.833	22164	71986					-0.005964301				
11/5/2013	17:00	22.778	22.923	22.693	22.769	26047	71319					-0.002802961				
11/6/2013	17:00	22.818	23.208	22.753	22.901	33189	67939					0.005797356				
11/7/2013	17:00	22.948	23.148	22.508	22.79	54856	62038					-0.00484695				
11/8/2013	17:00	22.793	23.038	22.383	22.45	51495	61504					-0.014918824				
11/11/2013	17:00	22.558	22.583	22.363	22.415	27544	58392					-0.00155902				
11/12/2013	17:00	22.478	22.488	21.693	21.911	55872	58037					-0.022484943				
11/13/2013	17:00	21.833	21.988	21.543	21.575	69833	55397					-0.015334763				
11/14/2013	17:00	21.728	22.018	21.703	21.855	54262	53384					0.012977984				
11/15/2013	17:00	21.888	21.953	21.683	21.86	28964	51432					0.000228781				
11/18/2013	17:00	21.908	21.933	21.423	21.49	48718	51802					-0.016925892				
11/19/2013	17:00	21.528	21.608	21.333	21.467	43724	49975					-0.001070265				
11/20/2013	17:00	21.478	21.623	20.913	21.191	61598	46379					-0.012856943				
11/21/2013	17:00	20.973	21.178	20.838	21.067	62216	39552					-0.005851541				
11/22/2013	17:00	21.093	21.178	20.943	20.995	41634	36095					-0.003417667				
11/25/2013	17:00	20.963	21.433	20.703	21.015	61046	26299					0.000952608				
11/26/2013	17:00	21.288	21.423	20.913	20.981	53262	12443					-0.001617892				
11/27/2013	17:00	20.958	21.228	20.738	20.77	46117	91754					-0.010056718				
11/29/2013	17:00	20.828	21.188	20.733	21.121	30274	92474					0.016899374				
12/2/2013	17:00	21.078	21.098	20.203	20.377	47754	93920					-0.035225605				
12/3/2013	17:00	20.258	20.423	20.063	20.153	38632	94930					-0.010992786				
12/4/2013	17:00	20.188	20.978	19.978	20.918	55030	93983					0.037959609				
12/5/2013	17:00	20.763	20.808	20.303	20.658	43425	94589					-0.012429487				
12/6/2013	17:00	20.488	20.873	20.253	20.611	39756	95315					-0.002275148				
12/9/2013	17:00	20.643	21.068	20.523	20.789	27756	94756					0.008636165				
12/10/2013	17:00	20.888	21.518	20.828	21.403	50130	92572					0.02953485				
12/11/2013	17:00	21.473	21.568	21.298	21.444	32199	92237					0.001915619				
12/12/2013	17:00	21.393	21.433	20.498	20.541	47365	94639					-0.042109681				
12/13/2013	17:00	20.563	20.828	20.368	20.692	34478	91148					0.007351151				
12/16/2013	17:00	20.743	21.378	20.533	21.189	36130	89337					0.024018945				
12/17/2013	17:00	21.063	21.318	20.763	20.928	42566	89720					-0.012317712				
12/18/2013	17:00	21.018	21.353	20.513	21.147	42803	90229					0.01046445				
12/19/2013	17:00	20.798	20.993	20.188	20.274	48505	92610					-0.041282451				
12/20/2013	17:00	20.293	20.608	20.218	20.541	35831	91737					0.013169577				
12/23/2013	17:00	20.508	20.608	20.353	20.501	18059	90435					-0.001947325				
12/24/2013	17:00	20.518	20.663	20.398	20.572	11307	89544					0.003463246				
12/26/2013	17:00	20.568	21.118	20.503	21.004	19216	89629					0.020999417				
12/27/2013	17:00	20.888	21.193	20.838	21.137	23728	88406					0.006332127				
12/30/2013	17:00	21.168	21.268	20.548	20.703	28235	89721					-0.020532715				
12/31/2013	17:00	20.663	20.913	19.808	20.458	44338	90194					-0.011834034				
1/2/2014	17:00	20.528	21.528	20.518	21.216	44686	89442						0.03705152			
1/3/2014	17:00	21.103	21.413	21.073	21.299	30025	87764						0.003912142			
1/6/2014	17:00	21.223	21.443	21.038	21.191	38845	86535						-0.005070661			
1/7/2014	17:00	21.268	21.368	20.713	20.875	38356	87727						-0.014911991			
1/8/2014	17:00	20.918	20.953	20.398	20.627	45235	87944						-0.01188024			
1/9/2014	17:00	20.613	20.798	20.468	20.771	33060	88608						0.006981141			
1/10/2014	17:00	20.638	21.338	20.633	21.311	52337	87636						0.025997785			
1/13/2014	17:00	21.278	21.558	21.043	21.473	36679	88467						0.007601708			
1/14/2014	17:00	21.478	21.758	21.213	21.37	48791	87007						-0.004796721			
1/15/2014	17:00	21.343	21.358	20.993	21.222	29791	87165						-0.006925597			
1/16/2014	17:00	21.298	21.338	21.058	21.142	27857	87428						-0.003769673			
1/17/2014	17:00	21.188	21.513	21.048	21.392	32152	87468						0.011824804			
1/21/2014	17:00	21.388	21.523	20.743	20.958	45891	87184						-0.020287958			
1/22/2014	17:00	20.963	21.028	20.823	20.927	17972	86839						-0.001479149			
1/23/2014	17:00	20.863	21.398	20.733	21.098	49947	86248						0.008171262			
1/24/2014	17:00	21.088	21.373	20.803	20.853	42716	85676						-0.011612475			
1/27/2014	17:00	21.058	21.178	20.638	20.881	36453	86408						0.001342732			
1/28/2014	17:00	20.753	20.928	20.543	20.591	35157	88397						-0.013888224			
1/29/2014	17:00	20.658	21.053	20.538	20.64	43346	86745						0.00237968			
1/30/2014	17:00	20.813	20.818	20.058	20.214	46372	90376						-0.020639535			
1/31/2014	17:00	20.218	20.553	20.153	20.208	34256	89241						-0.000296824			
2/3/2014	17:00	20.183	20.708	20.148	20.497	35666	89481						0.014301267			
2/4/2014	17:00	20.433	20.598	20.348	20.51	26096	89850						0.000634239			
2/5/2014	17:00	20.568	21.423	20.523	20.893	49127	86677						0.018673818			
2/6/2014	17:00	20.973	21.268	20.918	21.016	37597	83368						0.005887139			
2/7/2014	17:00	21.018	21.178	20.843	21.024	45554	78175						0.000380662			
2/10/2014	17:00	21.058	21.363	21.048	21.2	46084	75161						0.008371385			
2/11/2014	17:00	21.143	21.378	21.003	21.241	56199	71531						0.001933962			
2/12/2014	17:00	21.308	21.478	21.168	21.429	61862	68696						0.008850807			
2/13/2014	17:00	21.308	21.608	21.213	21.483	42797	65447						0.00251995			
2/14/2014	17:00	21.568	22.578	21.533	22.509	75402	63327						0.047758693			
2/18/2014	17:00	22.568	23.068	22.403	22.986	97555	57516						0.021191523			
2/19/2014	17:00	23.043	23.048	22.463	22.938	58960	52039						-0.002088228			
2/20/2014	17:00	22.643	22.988	22.488	22.772	58933	50507						-0.007236899			
2/21/2014	17:00	22.913	23.063	22.663	22.87	59011	43813						0.004303531			
2/24/2014	17:00	23.008	23.268	22.608	23.139	76421	37280						0.011762134			
2/25/2014	17:00	23.048	23.113	22.758	23.051	68509	23524						-0.003803103			
2/26/2014	17:00	22.955	23.12	22.17	22.339	65936	79488						-0.030888031			
2/27/2014	17:00	22.325	22.565	22.075	22.402	52639	86300						0.00282018			
2/28/2014	17:00	22.345	22.48	22.155	22.291	37007	85672						-0.004954915			
3/3/2014	17:00	22.375	22.79	22.31	22.535	45842	86005						0.010946122			
3/4/2014	17:00	22.5	22.59	22.09	22.272	43764	85539						-0.011670734			
3/5/2014	17:00	22.26	22.39	22.205	22.321	24442	85816						0.002200072			
3/6/2014	17:00	22.25	22.7	22.155	22.624	36310	87564						0.013574661			
3/7/2014	17:00	22.54	22.66	21.805	21.978	59343	86934						-0.028553748			
3/10/2014	17:00	21.98	22.11	21.66	21.96	40324	87270						-0.000819001			
3/11/2014	17:00	21.9	22.375	21.72	21.865	47302	86853						-0.004326047			
3/12/2014	17:00	21.91	22.485	21.87	22.408	58041	88695						0.02483421			
3/13/2014	17:00	22.38	22.53	22.155	22.248	41707	88838						-0.007140307			
3/14/2014	17:00	22.25	22.845	22.19	22.463	50788	90148						0.00966379			
3/17/2014	17:00	22.54	22.7	22.175	22.325	33937	92762						-0.006143436			
3/18/2014	17:00	22.24	22.3	21.675	21.912	46679	93075						-0.01849944			
3/19/2014	17:00	21.885	22.015	21.555	21.876	52653	92796						-0.001642935			
3/20/2014	17:00	21.665	21.78	21.19	21.48	46874	92957						-0.01810203			
3/21/2014	17:00	21.37	21.635	21.315	21.36	28419	92938						-0.005586592			
3/24/2014	17:00	21.34	21.365	20.97	21.117	42850	94131						-0.011376404			
3/25/2014	17:00	21	21.265	20.955	21.029	36860	94864						-0.004167259			
3/26/2014	17:00	21.05	21.195	20.73	20.83	37670	95155						-0.009463122			
3/27/2014	17:00	20.805	20.92	20.625	20.758	33838	93817						-0.003456553			
3/28/2014	17:00	20.775	20.97	20.67	20.84	39218	93969						0.003950284			
3/31/2014	17:00	20.905	21.06	20.775	20.802	32429	94391						-0.001823417			
4/1/2014	17:00	20.825	20.96	20.685	20.738	31247	93339						-0.003076627			
4/2/2014	17:00	20.8	21.195	20.78	21.1	46390	92931						0.017455878			
4/3/2014	17:00	21.045	21.13	20.71	20.855	32825	93220						-0.011611374			
4/4/2014	17:00	20.885	21.28	20.835	20.996	41025	90211						0.006760969			
4/7/2014	17:00	21.045	21.065	20.825	20.957	27771	85117						-0.001857497			
4/8/2014	17:00	20.92	21.225	20.9	21.107	47573	79411						0.007157513			
4/9/2014	17:00	21.09	21.145	20.65	20.82	59556	79035						-0.013597385			
4/10/2014	17:00	20.91	21.45	20.91	21.141	59959	72819						0.015417867			
4/11/2014	17:00	21.09	21.18	20.96	20.996	38714	70837						-0.006858711			
4/14/2014	17:00	21.085	21.19	20.77	21.06	34864	69070						0.0030482			
4/15/2014	17:00	21.02	21.045	20.27	20.539	71451	67075						-0.024738841			
4/16/2014	17:00	20.605	20.855	20.375	20.684	40926	62944						0.00705974			
4/17/2014	17:00	20.685	20.77	20.54	20.646	31867	58529						-0.001837169			
4/21/2014	17:00	20.65	20.755	20.28	20.401	32088	56771						-0.011866705			
4/22/2014	17:00	20.465	20.58	20.335	20.411	47497	49608						0.000490172			
4/23/2014	17:00	20.455	20.595	20.43	20.488	41387	43358						0.003772476			
4/24/2014	17:00	20.485	20.96	19.98	20.738	91746	34653						0.012202265			
4/25/2014	17:00	20.705	20.86	20.565	20.741	57494	22306						0.000144662			
4/28/2014	17:00	20.793	20.803	20.533	20.642	40883	91997						-0.004773155			
4/29/2014	17:00	20.623	20.653	20.358	20.561	49382	100283						-0.003924038			
4/30/2014	17:00	20.508	20.533	20.083	20.197	50753	104493						-0.017703419			
5/1/2014	17:00	20.213	20.273	19.708	20.066	36489	106129						-0.006486112			
5/2/2014	17:00	20.068	20.723	19.928	20.569	52011	103045						0.025067278			
5/5/2014	17:00	20.568	20.768	20.508	20.594	27729	102247						0.001215421			
5/6/2014	17:00	20.648	20.738	20.528	20.668	30188	101460						0.00359328			
5/7/2014	17:00	20.628	20.793	20.318	20.365	44059	104119						-0.014660344			
5/8/2014	17:00	20.343	20.413	20.148	20.161	33122	105811						-0.010017186			
5/9/2014	17:00	20.213	20.338	20.068	20.144	29971	105966						-0.000843212			
5/12/2014	17:00	20.178	20.693	20.068	20.566	43186	102050						0.020949166			
5/13/2014	17:00	20.553	20.643	20.388	20.57	27536	101714						0.000194496			
5/14/2014	17:00	20.573	21.028	20.533	20.798	43826	100400						0.011084103			
5/15/2014	17:00	20.813	20.858	20.453	20.507	44615	101820						-0.01399173			
5/16/2014	17:00	20.523	20.553	20.278	20.352	32303	102922						-0.007558395			
5/19/2014	17:00	20.393	20.708	20.333	20.376	34145	103025						0.001179245			
5/20/2014	17:00	20.368	20.488	20.248	20.422	30274	102844						0.002257558			
5/21/2014	17:00	20.423	20.523	20.288	20.361	29180	103066						-0.002986975			
5/22/2014	17:00	20.423	20.848	20.383	20.543	43747	101672						0.008938657			
5/23/2014	17:00	20.513	20.548	20.318	20.441	28736	101868						-0.004965195			
5/27/2014	17:00	20.468	20.523	20.048	20.09	56717	106204						-0.017171371			
5/28/2014	17:00	20.093	20.178	19.993	20.082	36465	106029						-0.000398208			
5/29/2014	17:00	20.058	20.118	19.803	20.037	44897	106403						-0.002240813			
5/30/2014	17:00	20.058	20.108	19.638	19.705	43634	107962						-0.016569347			
6/2/2014	17:00	19.818	19.893	19.673	19.762	26966	105906						0.002892667			
6/3/2014	17:00	19.778	19.943	19.733	19.786	31806	106057						0.001214452			
6/4/2014	17:00	19.803	19.903	19.743	19.815	23660	102826						0.001465683			
6/5/2014	17:00	19.823	20.178	19.693	20.106	45755	99064						0.014685844			
6/6/2014	17:00	20.063	20.223	19.903	20.014	46762	96934						-0.004575749			
6/9/2014	17:00	20.043	20.213	20.008	20.089	34582	91032						0.003747377			
6/10/2014	17:00	20.078	20.268	19.993	20.191	40750	85787						0.005077406			
6/11/2014	17:00	20.208	20.353	20.168	20.195	39950	82862						0.000198108			
6/12/2014	17:00	20.213	20.588	20.173	20.556	62665	78459						0.017875712			
6/13/2014	17:00	20.548	20.743	20.493	20.678	48726	74413						0.005935007			
6/16/2014	17:00	20.693	20.898	20.593	20.738	48422	69657						0.002901635			
6/17/2014	17:00	20.688	20.798	20.458	20.755	40357	66497						0.000819751			
6/18/2014	17:00	20.763	20.943	20.688	20.801	43009	63558						0.002216333			
6/19/2014	17:00	20.918	21.948	20.853	21.671	98306	59430						0.041824912			
6/20/2014	17:00	21.793	22.013	21.603	21.972	81701	54011						0.01388953			
6/23/2014	17:00	21.888	21.968	21.758	21.939	54150	46077						-0.001501912			
6/24/2014	17:00	21.913	22.193	21.833	22.066	72126	35085						0.005788778			
6/25/2014	17:00	21.933	22.188	21.728	22.139	72890	23516						0.003308257			
6/26/2014	17:00	22.023	22.143	21.813	22.13	45345	95660						-0.000406522			
6/27/2014	17:00	22.123	22.218	21.913	22.102	50421	101665						-0.001265251			
6/30/2014	17:00	22.028	22.138	21.773	22.024	48884	104543						-0.003529092			
7/1/2014	17:00	22.038	22.243	22.018	22.085	46011	105252						0.002769706			
7/2/2014	17:00	22.053	22.303	21.928	22.27	42623	106734						0.008376726			
7/3/2014	17:00	22.178	22.198	21.788	22.105	41652	106453						-0.00740907			
7/7/2014	17:00	22.148	22.248	21.833	21.982	39998	107973						-0.005564352			
7/8/2014	17:00	22.068	22.213	21.923	21.981	40314	108911						-4.54918E-05			
7/9/2014	17:00	22.053	22.253	22.008	22.036	36404	109138						0.002502161			
7/10/2014	17:00	22.088	22.598	22.088	22.476	54604	108814						0.019967326			
7/11/2014	17:00	22.433	22.533	22.388	22.429	30117	107700						-0.002091119			
7/14/2014	17:00	22.453	22.498	21.868	21.882	53819	105168						-0.024388069			
7/15/2014	17:00	21.943	22.098	21.638	21.857	52557	104924						-0.001142492			
7/16/2014	17:00	21.718	21.848	21.598	21.743	35306	105319						-0.00521572			
7/17/2014	17:00	21.783	22.268	21.728	22.102	49403	106860						0.016511061			
7/18/2014	17:00	22.173	22.283	21.748	21.854	34671	105214						-0.011220704			
7/21/2014	17:00	21.898	22.133	21.828	21.98	21749	105135						0.005765535			
7/22/2014	17:00	21.938	22.088	21.753	21.976	35994	104683						-0.000181984			
7/23/2014	17:00	21.993	22.073	21.908	21.963	24128	103936						-0.000591554			
7/24/2014	17:00	21.928	21.938	21.318	21.383	59354	103175						-0.02640805			
7/25/2014	17:00	21.388	21.778	21.318	21.604	40395	101474						0.010335313			
7/28/2014	17:00	21.683	21.743	21.518	21.535	31660	99659						-0.003193853			
7/29/2014	17:00	21.598	21.813	21.473	21.551	35802	98064						0.000742977			
7/30/2014	17:00	21.568	21.728	21.448	21.565	31465	97808						0.000649622			
7/31/2014	17:00	21.613	21.748	21.338	21.38	41493	98499						-0.008578716			
8/1/2014	17:00	21.368	21.548	21.213	21.339	46452	95104						-0.00191768			
8/4/2014	17:00	21.303	21.448	21.138	21.201	32959	91951						-0.006467032			
8/5/2014	17:00	21.148	21.258	20.728	20.801	56371	91000						-0.018867035			
8/6/2014	17:00	20.753	21.103	20.738	20.992	54380	88373						0.009182251			
8/7/2014	17:00	21.018	21.098	20.848	20.958	42139	84238						-0.001619665			
8/8/2014	17:00	20.963	21.153	20.813	20.909	49696	79710						-0.002338009			
8/11/2014	17:00	20.888	21.078	20.813	21.063	31057	74950						0.007365249			
8/12/2014	17:00	20.983	21.123	20.843	20.873	43736	71205						-0.009020557			
8/13/2014	17:00	20.893	21.053	20.673	20.813	48703	69426						-0.002874527			
8/14/2014	17:00	20.788	20.953	20.753	20.874	36087	67785						0.002930861			
8/15/2014	17:00	20.833	20.923	20.473	20.493	56191	67997						-0.018252371			
8/18/2014	17:00	20.548	20.663	20.438	20.603	26561	65809						0.005367687			
8/19/2014	17:00	20.563	20.668	20.333	20.38	36665	62325						-0.010823666			
8/20/2014	17:00	20.393	20.553	20.363	20.465	41948	57178						0.004170756			
8/21/2014	17:00	20.433	20.448	20.253	20.383	40257	51327						-0.004006841			
8/22/2014	17:00	20.393	20.518	20.253	20.354	44065	43978						-0.001422754			
8/25/2014	17:00	20.383	20.438	20.263	20.326	27177	38119						-0.001375651			
8/26/2014	17:00	20.293	20.628	20.273	20.354	47892	25827						0.001377546			
8/27/2014	17:00	20.293	20.448	20.263	20.378	36407	114460						0.001179129			
8/28/2014	17:00	20.383	20.853	20.373	20.512	58212	123044						0.006575719			
8/29/2014	17:00	20.443	20.578	20.378	20.395	31221	125398						-0.005703978			
9/2/2014	17:00	20.418	20.468	20.013	20.055	54206	126579						-0.016670753			
9/3/2014	17:00	20.113	20.183	20.038	20.092	28035	125337						0.001844926			
9/4/2014	17:00	20.118	20.293	19.948	20.041	40515	126409						-0.002538324			
9/5/2014	17:00	19.968	20.183	19.923	20.059	26620	125750						0.000898159			
9/8/2014	17:00	20.093	20.248	19.833	19.864	29560	125622						-0.009721322			
9/9/2014	17:00	19.958	20.058	19.793	19.823	32555	125668						-0.002064035			
9/10/2014	17:00	19.983	20.028	19.803	19.829	33966	126464						0.000302679			
9/11/2014	17:00	19.863	19.888	19.473	19.502	59092	130355						-0.016490998			
9/12/2014	17:00	19.588	19.623	19.358	19.509	42608	127260						0.000358938			
9/15/2014	17:00	19.513	19.613	19.458	19.523	26314	127208						0.000717618			
9/16/2014	17:00	19.548	19.788	19.513	19.624	40741	127125						0.005173385			
9/17/2014	17:00	19.598	19.703	19.393	19.637	33292	128054						0.000662454			
9/18/2014	17:00	19.413	19.523	19.173	19.42	44856	128798						-0.011050568			
9/19/2014	17:00	19.428	19.498	18.683	18.747	66513	130678						-0.034654995			
9/22/2014	17:00	18.758	18.768	18.228	18.677	76993	125106						-0.003733931			
9/23/2014	17:00	18.628	18.893	18.513	18.682	48466	124248						0.000267709			
9/24/2014	17:00	18.668	18.773	18.413	18.605	51459	121854						-0.004121614			
9/25/2014	17:00	18.578	18.593	18.173	18.341	54829	121210						-0.014189734			
9/26/2014	17:00	18.403	18.628	18.343	18.44	38520	120789						0.005397743			
9/29/2014	17:00	18.478	18.538	18.333	18.47	27885	122084						0.001626898			
9/30/2014	17:00	18.363	18.478	17.753	17.96	65186	124821						-0.027612344			
10/1/2014	17:00	17.878	18.343	17.768	18.162	49855	123414						0.011247216			
10/2/2014	17:00	18.093	18.253	17.833	17.95	40699	122853						-0.011672723			
10/3/2014	17:00	17.963	18.058	17.543	17.729	49086	123241						-0.012311978			
10/6/2014	17:00	17.708	18.263	17.563	18.128	39327	120971						0.022505499			
10/7/2014	17:00	18.243	18.528	17.988	18.143	43604	121296						0.000827449			
10/8/2014	17:00	18.098	18.368	17.958	17.967	46890	120450						-0.009700711			
10/9/2014	17:00	18.273	18.623	18.228	18.321	52087	118695						0.019702788			
10/10/2014	17:00	18.263	18.323	18.108	18.206	32062	119402						-0.00627695			
10/13/2014	17:00	18.263	18.583	18.183	18.248	28589	119643						0.002306932			
10/14/2014	17:00	18.403	18.473	18.228	18.306	25578	119056						0.003178431			
10/15/2014	17:00	18.283	18.723	17.923	18.367	66541	118697						0.003332241			
10/16/2014	17:00	18.353	18.443	18.103	18.34	37546	118326						-0.001470028			
10/17/2014	17:00	18.273	18.343	18.123	18.234	26078	119394						-0.005779716			
10/20/2014	17:00	18.238	18.423	18.153	18.257	23437	119103						0.00126138			
10/21/2014	17:00	18.323	18.558	18.258	18.452	34429	118707						0.010680835			
10/22/2014	17:00	18.423	18.438	18.018	18.134	37618	121242						-0.017233904			
10/23/2014	17:00	18.078	18.153	17.938	18.061	30342	120032						-0.004025587			
10/24/2014	17:00	18.103	18.258	18.038	18.085	28616	119440						0.00132883			
10/27/2014	17:00	18.088	18.133	17.983	18.064	20799	119269						-0.001161183			
10/28/2014	17:00	17.998	18.303	17.963	18.129	31468	117631						0.003598317			
10/29/2014	17:00	18.103	18.218	17.918	18.167	32278	118765						0.002096089			
10/30/2014	17:00	17.998	18.108	17.233	17.323	83428	123353						-0.046457863			
10/31/2014	17:00	17.398	17.418	16.538	17.009	82131	119271						-0.018126191			
11/3/2014	17:00	17.013	17.123	16.643	17.104	40942	116836						0.005585278			
11/4/2014	17:00	17.018	17.068	16.808	16.856	36422	116253						-0.014499532			
11/5/2014	17:00	16.923	16.948	16.023	16.342	83754	109395						-0.030493593			
11/6/2014	17:00	16.243	16.358	16.108	16.316	47554	105613						-0.001590993			
11/7/2014	17:00	16.308	16.783	15.943	16.617	74108	100965						0.018448149			
11/10/2014	17:00	16.703	16.783	16.383	16.574	49089	95629						-0.002587711			
11/11/2014	17:00	16.498	16.783	16.348	16.581	43829	91419						0.000422348			
11/12/2014	17:00	16.588	16.668	16.448	16.526	48949	86157						-0.00331705			
11/13/2014	17:00	16.543	16.693	16.438	16.524	37515	84082						-0.000121021			
11/14/2014	17:00	16.533	17.283	16.153	17.217	82628	79997						0.041938998			
11/17/2014	17:00	17.208	17.358	16.918	16.96	59511	78239						-0.014927107			
11/18/2014	17:00	17.033	17.303	16.873	17.077	46049	71638						0.006898585			
11/19/2014	17:00	17.068	17.438	16.773	17.197	85895	65627						0.007026995			
11/20/2014	17:00	17.023	17.223	16.858	17.04	45481	61763						-0.009129499			
11/21/2014	17:00	17.158	17.503	16.998	17.298	73057	54129						0.015140845			
11/24/2014	17:00	17.268	17.373	17.148	17.279	58074	32871						-0.001098393			
11/25/2014	17:00	17.338	17.593	17.338	17.456	71173	13672						0.010243648			
11/26/2014	17:00	17.563	17.563	17.363	17.454	35280	107562						-0.000114574			
11/28/2014	17:00	17.388	17.423	16.258	16.404	72003	110741						-0.06015813			
12/1/2014	17:00	16.238	17.658	15.003	17.54	119906	106475						0.069251402			
12/2/2014	17:00	17.343	17.383	16.918	17.304	60805	104188						-0.01345496			
12/3/2014	17:00	17.313	17.443	17.083	17.26	37717	102590						-0.002542765			
12/4/2014	17:00	17.273	17.528	17.223	17.423	32407	102374						0.009443801			
12/5/2014	17:00	17.323	17.408	17.068	17.106	38179	102250						-0.018194341			
12/8/2014	17:00	17.098	17.288	17.013	17.124	24599	101454						0.001052262			
12/9/2014	17:00	17.208	18.078	17.138	17.982	66809	102921						0.050105116			
12/10/2014	17:00	17.973	18.203	17.798	18.035	47676	102482						0.002947392			
12/11/2014	17:00	17.913	18.088	17.793	17.96	34163	101799						-0.004158581			
12/12/2014	17:00	17.958	18.078	17.858	17.905	29513	102363						-0.003062361			
12/15/2014	17:00	17.898	17.928	16.983	17.411	43609	102971						-0.027590059			
12/16/2014	17:00	17.053	17.513	16.388	16.6	73530	102188						-0.046579748			
12/17/2014	17:00	16.603	16.908	16.463	16.776	47393	101041						0.01060241			
12/18/2014	17:00	16.603	17.078	16.588	16.782	33972	100520						0.000357654			
12/19/2014	17:00	16.723	16.958	16.678	16.878	22629	99875						0.005720415			
12/22/2014	17:00	16.998	17.023	16.378	16.536	33486	101616						-0.020263064			
12/23/2014	17:00	16.523	16.743	16.408	16.615	24379	101382						0.004777455			
12/24/2014	17:00	16.623	16.713	16.528	16.558	11181	101271						-0.003430635			
12/26/2014	17:00	16.808	17.153	16.798	16.995	16673	100760						0.026392076			
12/29/2014	17:00	16.928	17.103	16.568	16.627	26819	102498						-0.021653427			
12/30/2014	17:00	16.658	17.328	16.598	17.124	36735	101795						0.029891141			
12/31/2014	17:00	17.098	17.158	16.393	16.447	26622	103183						-0.039535155			
1/2/2015	17:00	16.578	16.908	16.358	16.616	31561	102952							0.01027543		
1/5/2015	17:00	16.643	17.108	16.478	17.061	47134	102606							0.026781416		
1/6/2015	17:00	17.008	17.588	16.963	17.485	43728	103248							0.024852002		
1/7/2015	17:00	17.423	17.508	17.148	17.392	35680	103678							-0.005318845		
1/8/2015	17:00	17.393	17.513	17.153	17.233	27837	103948							-0.009142134		
1/9/2015	17:00	17.223	17.473	17.058	17.267	33055	104344							0.001972959		
